experiment,seed,dataset,sample_id,df,model,input_projection,hash_base_resolution,hash_max_resolution,iters,psnr_model,psnr_bilinear,psnr_improvement,ssim_model,ssim_bilinear,ssim_improvement,lpips_model,lpips_bilinear,lpips_improvement,eval_crop_applied,eval_crop_lr,eval_crop_hr,attn_entropy_mean,attn_fine_mass_last3,training_time_seconds,time_per_iteration_seconds,total_runtime_seconds,final_recon_loss,ttq_psnr_seconds,ttq_psnr_iteration,artifact_dir,command,attn_mean_by_level
fourier_mlp_baseline,6,satburst_synth,ASMSpotter-28-1-2_rgb,4,mlp_tcnn,fourier,8,48,2000,34.190956115722656,30.347782135009766,3.8431739807128906,0.8845371603965759,0.7738931775093079,0.11064398288726807,0.2706213891506195,0.3706870675086975,0.100065678358078,False,64,256,,,7.755965709686279,0.0038779828548431397,11.506142854690552,0.006984980311244726,,,/workspaces/scalef/single_samples/satburst_synth/ASMSpotter-28-1-2_rgb/fourier_mlp_baseline,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id ASMSpotter-28-1-2_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --run_name fourier_mlp_baseline --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline,6,satburst_synth,ASMSpotter-28-1-2_rgb,4,mlp_tcnn,hashgrid_tcnn,8,256,2000,37.95647048950195,30.347782135009766,7.6086883544921875,0.953070878982544,0.7738931775093079,0.17917770147323608,0.13463497161865234,0.3706870675086975,0.23605209589004517,False,64,256,,,7.6548216342926025,0.0038274108171463014,11.043888092041016,0.0007287272019311786,,,/workspaces/scalef/single_samples/satburst_synth/ASMSpotter-28-1-2_rgb/hashgrid_mlp_baseline,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id ASMSpotter-28-1-2_rgb --input_projection hashgrid --hash_n_levels 12 --hash_n_features_per_level 2 --hash_log2_hashmap_size 16 --hash_base_resolution 8 --hash_max_resolution 256 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --run_name hashgrid_mlp_baseline --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_level_attention,6,satburst_synth,ASMSpotter-28-1-2_rgb,4,hash_attn,hashgrid_tcnn,8,256,2000,36.98271560668945,30.347782135009766,6.6349334716796875,0.9442889094352722,0.7738931775093079,0.17039573192596436,0.16808858513832092,0.3706870675086975,0.2025984823703766,False,64,256,2.3160927295684814,0.4597287178039551,10.8667573928833,0.00543337869644165,14.215763807296753,0.0028930972330272198,,,/workspaces/scalef/single_samples/satburst_synth/ASMSpotter-28-1-2_rgb/hashgrid_level_attention,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id ASMSpotter-28-1-2_rgb --input_projection hashgrid --hash_n_levels 12 --hash_n_features_per_level 2 --hash_log2_hashmap_size 16 --hash_base_resolution 8 --hash_max_resolution 256 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --run_name hashgrid_level_attention --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.0380997359752655, 0.04010194540023804, 0.04293156787753105, 0.04583354294300079, 0.05199791118502617, 0.05752205103635788, 0.06677675247192383, 0.08494938910007477, 0.1120583713054657, 0.1377461552619934, 0.1576557457447052, 0.16432681679725647]"
fourier_band_attention,6,satburst_synth,ASMSpotter-28-1-2_rgb,4,fourier_band_attn,fourier,8,48,2000,26.85041618347168,30.347782135009766,-3.497365951538086,0.5780209898948669,0.7738931775093079,-0.19587218761444092,0.5162239074707031,0.3706870675086975,-0.14553683996200562,False,64,256,1.9188822507858276,0.4223606586456299,9.919377326965332,0.004959688663482666,13.30383849143982,0.12441977858543396,,,/workspaces/scalef/single_samples/satburst_synth/ASMSpotter-28-1-2_rgb/fourier_band_attention,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id ASMSpotter-28-1-2_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --run_name fourier_band_attention --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.11896352469921112, 0.1434086412191391, 0.11376142501831055, 0.11508926004171371, 0.08641646802425385, 0.1907983422279358, 0.08982203155755997, 0.14174029231071472]"
fourier_mlp_baseline,6,satburst_synth,ASMSpotter-29-3-1_rgb,4,mlp_tcnn,fourier,8,48,2000,33.84809112548828,30.43590545654297,3.4121856689453125,0.8766539096832275,0.8345487713813782,0.042105138301849365,0.2741813063621521,0.35301631689071655,0.07883501052856445,False,64,256,,,7.290126800537109,0.003645063400268555,10.864019870758057,0.0021831155754625797,,,/workspaces/scalef/single_samples/satburst_synth/ASMSpotter-29-3-1_rgb/fourier_mlp_baseline,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id ASMSpotter-29-3-1_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --run_name fourier_mlp_baseline --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline,6,satburst_synth,ASMSpotter-29-3-1_rgb,4,mlp_tcnn,hashgrid_tcnn,8,256,2000,39.046817779541016,30.43590545654297,8.610912322998047,0.9645138382911682,0.8345487713813782,0.12996506690979004,0.09775197505950928,0.35301631689071655,0.2552643418312073,False,64,256,,,7.503824710845947,0.0037519123554229736,10.903945446014404,0.00026218988932669163,,,/workspaces/scalef/single_samples/satburst_synth/ASMSpotter-29-3-1_rgb/hashgrid_mlp_baseline,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id ASMSpotter-29-3-1_rgb --input_projection hashgrid --hash_n_levels 12 --hash_n_features_per_level 2 --hash_log2_hashmap_size 16 --hash_base_resolution 8 --hash_max_resolution 256 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --run_name hashgrid_mlp_baseline --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_level_attention,6,satburst_synth,ASMSpotter-29-3-1_rgb,4,hash_attn,hashgrid_tcnn,8,256,2000,35.221614837646484,30.43590545654297,4.785709381103516,0.9436706900596619,0.8345487713813782,0.10912191867828369,0.17187511920928955,0.35301631689071655,0.181141197681427,False,64,256,2.325359344482422,0.4477453827857971,91.23221921920776,0.04561610960960388,94.56369233131409,0.0016095464816316962,,,/workspaces/scalef/single_samples/satburst_synth/ASMSpotter-29-3-1_rgb/hashgrid_level_attention,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id ASMSpotter-29-3-1_rgb --input_projection hashgrid --hash_n_levels 12 --hash_n_features_per_level 2 --hash_log2_hashmap_size 16 --hash_base_resolution 8 --hash_max_resolution 256 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --run_name hashgrid_level_attention --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.030951708555221558, 0.0367044173181057, 0.04013283550739288, 0.04615866392850876, 0.054933711886405945, 0.06660906970500946, 0.07484658062458038, 0.09060949087142944, 0.11130814254283905, 0.1323496401309967, 0.1500670313835144, 0.165328711271286]"
fourier_band_attention,6,satburst_synth,ASMSpotter-29-3-1_rgb,4,fourier_band_attn,fourier,8,48,2000,28.77412986755371,30.43590545654297,-1.6617755889892578,0.7490231394767761,0.8345487713813782,-0.08552563190460205,0.4422975778579712,0.35301631689071655,-0.08928126096725464,False,64,256,0.8716639876365662,0.8154497146606445,9.637155294418335,0.0048185776472091674,12.945533752441406,0.02116578444838524,,,/workspaces/scalef/single_samples/satburst_synth/ASMSpotter-29-3-1_rgb/fourier_band_attention,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id ASMSpotter-29-3-1_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --run_name fourier_band_attention --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.019091617316007614, 0.03521768003702164, 0.037695080041885376, 0.08001092821359634, 0.012535002082586288, 0.0226154625415802, 0.01908271387219429, 0.7737515568733215]"
fourier_mlp_baseline,6,satburst_synth,Amnesty POI-11-1-1_rgb,4,mlp_tcnn,fourier,8,48,2000,32.73271942138672,29.35091209411621,3.381807327270508,0.8583574295043945,0.716486394405365,0.14187103509902954,0.31734511256217957,0.4185786247253418,0.10123351216316223,False,64,256,,,7.491124153137207,0.0037455620765686035,10.79987621307373,0.00969784613698721,,,/workspaces/scalef/single_samples/satburst_synth/Amnesty POI-11-1-1_rgb/fourier_mlp_baseline,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id 'Amnesty POI-11-1-1_rgb' --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --run_name fourier_mlp_baseline --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline,6,satburst_synth,Amnesty POI-11-1-1_rgb,4,mlp_tcnn,hashgrid_tcnn,8,256,2000,37.636573791503906,29.35091209411621,8.285661697387695,0.9555895328521729,0.716486394405365,0.23910313844680786,0.1429387480020523,0.4185786247253418,0.2756398767232895,False,64,256,,,7.8565216064453125,0.003928260803222656,11.22218132019043,0.0008632607641629875,,,/workspaces/scalef/single_samples/satburst_synth/Amnesty POI-11-1-1_rgb/hashgrid_mlp_baseline,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id 'Amnesty POI-11-1-1_rgb' --input_projection hashgrid --hash_n_levels 12 --hash_n_features_per_level 2 --hash_log2_hashmap_size 16 --hash_base_resolution 8 --hash_max_resolution 256 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --run_name hashgrid_mlp_baseline --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_level_attention,6,satburst_synth,Amnesty POI-11-1-1_rgb,4,hash_attn,hashgrid_tcnn,8,256,2000,36.43947219848633,29.35091209411621,7.088560104370117,0.9438305497169495,0.716486394405365,0.22734415531158447,0.19755226373672485,0.4185786247253418,0.22102636098861694,False,64,256,2.098994731903076,0.5972424149513245,11.10636281967163,0.005553181409835815,14.493663311004639,0.002190845087170601,,,/workspaces/scalef/single_samples/satburst_synth/Amnesty POI-11-1-1_rgb/hashgrid_level_attention,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id 'Amnesty POI-11-1-1_rgb' --input_projection hashgrid --hash_n_levels 12 --hash_n_features_per_level 2 --hash_log2_hashmap_size 16 --hash_base_resolution 8 --hash_max_resolution 256 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --run_name hashgrid_level_attention --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.0185173861682415, 0.020000282675027847, 0.021776478737592697, 0.025750426575541496, 0.0337025411427021, 0.04381987825036049, 0.05503793805837631, 0.07375276833772659, 0.11039985716342926, 0.15481868386268616, 0.2096347063779831, 0.2327890694141388]"
fourier_band_attention,6,satburst_synth,Amnesty POI-11-1-1_rgb,4,fourier_band_attn,fourier,8,48,2000,27.64373779296875,29.35091209411621,-1.707174301147461,0.603891909122467,0.716486394405365,-0.11259448528289795,0.5360490679740906,0.4185786247253418,-0.11747044324874878,False,64,256,1.9094353914260864,0.37973594665527344,9.485341787338257,0.004742670893669128,12.790613651275635,0.16286423802375793,,,/workspaces/scalef/single_samples/satburst_synth/Amnesty POI-11-1-1_rgb/fourier_band_attention,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id 'Amnesty POI-11-1-1_rgb' --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --run_name fourier_band_attention --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.10218402743339539, 0.1533878892660141, 0.09943589568138123, 0.1902002990245819, 0.07505598664283752, 0.12050586938858032, 0.08909736573696136, 0.17013266682624817]"
fourier_mlp_baseline,6,satburst_synth,Amnesty POI-17-3-1_rgb,4,mlp_tcnn,fourier,8,48,2000,35.06903076171875,30.604480743408203,4.464550018310547,0.9034131169319153,0.8783602714538574,0.02505284547805786,0.3159295320510864,0.319144070148468,0.003214538097381592,False,64,256,,,7.276743412017822,0.003638371706008911,10.605206966400146,0.0017786554526537657,,,/workspaces/scalef/single_samples/satburst_synth/Amnesty POI-17-3-1_rgb/fourier_mlp_baseline,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id 'Amnesty POI-17-3-1_rgb' --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --run_name fourier_mlp_baseline --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline,6,satburst_synth,Amnesty POI-17-3-1_rgb,4,mlp_tcnn,hashgrid_tcnn,8,256,2000,39.6460075378418,30.604480743408203,9.041526794433594,0.9726459383964539,0.8783602714538574,0.09428566694259644,0.09980811923742294,0.319144070148468,0.21933595091104507,False,64,256,,,7.736142158508301,0.0038680710792541504,11.051599502563477,0.0010530854342505336,,,/workspaces/scalef/single_samples/satburst_synth/Amnesty POI-17-3-1_rgb/hashgrid_mlp_baseline,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id 'Amnesty POI-17-3-1_rgb' --input_projection hashgrid --hash_n_levels 12 --hash_n_features_per_level 2 --hash_log2_hashmap_size 16 --hash_base_resolution 8 --hash_max_resolution 256 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --run_name hashgrid_mlp_baseline --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_level_attention,6,satburst_synth,Amnesty POI-17-3-1_rgb,4,hash_attn,hashgrid_tcnn,8,256,2000,38.387081146240234,30.604480743408203,7.782600402832031,0.9655298590660095,0.8783602714538574,0.0871695876121521,0.14207637310028076,0.319144070148468,0.17706769704818726,False,64,256,2.3371200561523438,0.4292749762535095,10.735288858413696,0.005367644429206848,14.050464153289795,0.0010836874134838581,,,/workspaces/scalef/single_samples/satburst_synth/Amnesty POI-17-3-1_rgb/hashgrid_level_attention,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id 'Amnesty POI-17-3-1_rgb' --input_projection hashgrid --hash_n_levels 12 --hash_n_features_per_level 2 --hash_log2_hashmap_size 16 --hash_base_resolution 8 --hash_max_resolution 256 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --run_name hashgrid_level_attention --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.032647985965013504, 0.03588332608342171, 0.04115841165184975, 0.044159263372421265, 0.054278671741485596, 0.06483639031648636, 0.08158759772777557, 0.09914496541023254, 0.11702843010425568, 0.13345079123973846, 0.14577174186706543, 0.15005241334438324]"
fourier_band_attention,6,satburst_synth,Amnesty POI-17-3-1_rgb,4,fourier_band_attn,fourier,8,48,2000,30.559947967529297,30.604480743408203,-0.04453277587890625,0.831451416015625,0.8783602714538574,-0.04690885543823242,0.4534555673599243,0.319144070148468,-0.1343114972114563,False,64,256,1.2811888456344604,0.7191137075424194,9.385479927062988,0.004692739963531494,12.718374013900757,0.013279905542731285,,,/workspaces/scalef/single_samples/satburst_synth/Amnesty POI-17-3-1_rgb/fourier_band_attention,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id 'Amnesty POI-17-3-1_rgb' --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --run_name fourier_band_attention --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.08063840866088867, 0.04418523609638214, 0.05345948040485382, 0.05637529492378235, 0.04622785001993179, 0.058474235236644745, 0.053997982293367386, 0.6066415309906006]"
fourier_mlp_baseline,6,satburst_synth,Amnesty POI-4-1-1_rgb,4,mlp_tcnn,fourier,8,48,2000,34.40718078613281,30.38006019592285,4.027120590209961,0.890040397644043,0.7895834445953369,0.10045695304870605,0.3019011616706848,0.39210137724876404,0.09020021557807922,False,64,256,,,7.690370798110962,0.003845185399055481,11.006966352462769,0.006571877747774124,,,/workspaces/scalef/single_samples/satburst_synth/Amnesty POI-4-1-1_rgb/fourier_mlp_baseline,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id 'Amnesty POI-4-1-1_rgb' --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --run_name fourier_mlp_baseline --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline,6,satburst_synth,Amnesty POI-4-1-1_rgb,4,mlp_tcnn,hashgrid_tcnn,8,256,2000,37.67438507080078,30.38006019592285,7.29432487487793,0.9518423676490784,0.7895834445953369,0.16225892305374146,0.14043757319450378,0.39210137724876404,0.25166380405426025,False,64,256,,,7.9712395668029785,0.00398561978340149,11.236199140548706,0.0010084784589707851,,,/workspaces/scalef/single_samples/satburst_synth/Amnesty POI-4-1-1_rgb/hashgrid_mlp_baseline,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id 'Amnesty POI-4-1-1_rgb' --input_projection hashgrid --hash_n_levels 12 --hash_n_features_per_level 2 --hash_log2_hashmap_size 16 --hash_base_resolution 8 --hash_max_resolution 256 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --run_name hashgrid_mlp_baseline --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_level_attention,6,satburst_synth,Amnesty POI-4-1-1_rgb,4,hash_attn,hashgrid_tcnn,8,256,2000,36.61097717285156,30.38006019592285,6.230916976928711,0.9409253001213074,0.7895834445953369,0.15134185552597046,0.170649915933609,0.39210137724876404,0.22145146131515503,False,64,256,2.1752853393554688,0.5652207136154175,10.725413799285889,0.005362706899642944,14.170046329498291,0.0015038418350741267,,,/workspaces/scalef/single_samples/satburst_synth/Amnesty POI-4-1-1_rgb/hashgrid_level_attention,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id 'Amnesty POI-4-1-1_rgb' --input_projection hashgrid --hash_n_levels 12 --hash_n_features_per_level 2 --hash_log2_hashmap_size 16 --hash_base_resolution 8 --hash_max_resolution 256 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --run_name hashgrid_level_attention --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.029819000512361526, 0.02300800010561943, 0.02853473462164402, 0.03636641427874565, 0.04128240793943405, 0.048548661172389984, 0.056500814855098724, 0.06986656039953232, 0.10085265338420868, 0.14276111125946045, 0.19983500242233276, 0.22262462973594666]"
fourier_band_attention,6,satburst_synth,Amnesty POI-4-1-1_rgb,4,fourier_band_attn,fourier,8,48,2000,29.076698303222656,30.38006019592285,-1.3033618927001953,0.6772665977478027,0.7895834445953369,-0.11231684684753418,0.5234779119491577,0.39210137724876404,-0.13137653470039368,False,64,256,1.8425794839859009,0.42674100399017334,9.707472801208496,0.004853736400604248,12.98152470588684,0.10622759163379669,,,/workspaces/scalef/single_samples/satburst_synth/Amnesty POI-4-1-1_rgb/fourier_band_attention,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id 'Amnesty POI-4-1-1_rgb' --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --run_name fourier_band_attention --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.07598935067653656, 0.10783373564481735, 0.11515116691589355, 0.18177828192710876, 0.09250645339488983, 0.127985417842865, 0.11498315632343292, 0.18377244472503662]"
fourier_mlp_baseline,6,satburst_synth,Amnesty POI-5-2-1_rgb,4,mlp_tcnn,fourier,8,48,2000,37.79423522949219,34.8807487487793,2.9134864807128906,0.9080049395561218,0.8528595566749573,0.05514538288116455,0.2157711386680603,0.3727266788482666,0.1569555401802063,False,64,256,,,7.319406986236572,0.003659703493118286,10.602707624435425,0.0033591347746551037,,,/workspaces/scalef/single_samples/satburst_synth/Amnesty POI-5-2-1_rgb/fourier_mlp_baseline,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id 'Amnesty POI-5-2-1_rgb' --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --run_name fourier_mlp_baseline --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline,6,satburst_synth,Amnesty POI-5-2-1_rgb,4,mlp_tcnn,hashgrid_tcnn,8,256,2000,41.49361801147461,34.8807487487793,6.6128692626953125,0.9614205360412598,0.8528595566749573,0.10856097936630249,0.10590383410453796,0.3727266788482666,0.26682284474372864,False,64,256,,,7.560250997543335,0.0037801254987716677,10.814647674560547,0.0006125044310465455,,,/workspaces/scalef/single_samples/satburst_synth/Amnesty POI-5-2-1_rgb/hashgrid_mlp_baseline,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id 'Amnesty POI-5-2-1_rgb' --input_projection hashgrid --hash_n_levels 12 --hash_n_features_per_level 2 --hash_log2_hashmap_size 16 --hash_base_resolution 8 --hash_max_resolution 256 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --run_name hashgrid_mlp_baseline --eval_crop_lr_size 64 --eval_crop_anchor topleft,
